file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak,denoiser_ovrl,denoiser_sig,denoiser_bak,resemble_ovrl,resemble_sig,resemble_bak
045-2.mp3,Control,2.7790367786700907,3.4403386299426737,3.339566267453707,3.2044572096604567,3.588382152410654,4.261110525864821,3.1515009586627665,3.5367288406078634,4.237676473764273,3.102686753639808,3.5556776890387902,3.9512485907627988,3.231773706582876,3.57340799845182,4.25934179012592,3.1874712247114916,3.5765972504248986,4.147256154280442
045-3.mp3,Control,2.594836367501153,3.22435016102261,3.00895619392395,3.041212691201104,3.4141492578718395,3.9927101929982505,2.9536044862535267,3.4174007574717202,3.8429857889811196,2.8486121628019543,3.356680737601386,3.6448362668355307,3.226101941532559,3.524963723288642,4.242132239871555,2.8725352419747248,3.3164184623294406,3.7299972110324435
052-0.mp3,Control,1.99242787701743,2.5983385017939975,3.134951182774135,2.6542316504887173,3.1282833303724016,4.170235940388271,2.0478159870420183,2.630717788423811,3.271702289581299,2.4167861427579607,2.9696521759033203,3.819704226085118,2.477302772658212,2.883814709527152,4.1873984677450995,2.6060525689806258,3.0735528469085693,4.108605146408081
052-2.mp3,Control,2.4816324412822723,3.1535967588424683,3.540285646915436,3.0013967156410217,3.4218549728393555,4.259122371673584,3.030105322599411,3.4504160284996033,4.266580760478973,2.8848492801189423,3.341858983039856,4.236180126667023,2.8962573409080505,3.312710225582123,4.172390282154083,2.7592790722846985,3.316733658313751,3.8102219104766846
054-0.mp3,Control,1.8972423871358235,2.5706440607706704,3.027299642562866,2.496900955835978,3.0254392094082303,4.201741960313585,2.102452927165561,2.7781647311316595,3.955181466208564,2.468297256363763,3.0168013837602405,4.090182728237576,2.2903608216179743,2.809285137388441,4.150523132748074,2.420998705757989,2.9821403291490345,3.730734215842353
055-0.mp3,Control,1.7395603997366769,2.3243303639548167,2.2672460419791087,2.787625653403146,3.1885088171277727,4.166338000978742,2.1327549389430454,2.6729469299316406,3.9722517899104526,2.4512792995997836,2.923210314341954,3.7472101620265414,2.6969185897282193,3.0801000595092773,4.190070254462106,2.6238750389644077,3.0393228190285817,3.9635296208517894
056-0.mp3,Control,2.0221359729766846,2.667409896850586,2.6457478761672975,2.906475877761841,3.406917667388916,4.074668121337891,2.1667179107666015,2.7105623722076415,4.020624685287475,2.7919609546661377,3.3368141651153564,3.9086959838867186,2.836116075515747,3.2299766540527344,4.259422302246094,2.806643533706665,3.356378126144409,3.8202184677124023
056-3.mp3,Control,3.258949041366577,3.8754106998443603,3.5658002376556395,3.6653191089630126,3.932402467727661,4.420870304107666,3.335150384902954,3.843422508239746,3.7968913555145263,3.4341458320617675,3.832510471343994,4.095180082321167,3.7096200466156004,3.9342160701751707,4.461440563201904,3.5518131256103516,3.8550273418426513,4.283516597747803
056-4.mp3,Control,3.061310291290283,3.9496459007263183,3.0553994178771973,3.615821361541748,3.920876693725586,4.252254676818848,3.4949111938476562,3.8053513050079344,4.1128638744354244,3.2434835910797117,3.9119898796081545,3.466016387939453,3.341196966171265,3.54531307220459,4.266169548034668,3.4887948036193848,3.8968266010284425,3.9685272216796874
059-2.mp3,Control,2.2137808998425803,2.886342624823252,2.89421808719635,2.974381963411967,3.396146575609843,4.29174820582072,2.4481831987698874,3.084235588709513,3.3960121870040894,2.766079227129618,3.2473994493484497,4.098240931828816,2.9628031253814697,3.3231298526128135,4.353376468022664,2.897812803586324,3.3308862845102944,4.222486098607381
059-3.mp3,Control,2.622217321395874,3.4393778324127195,2.905868577957153,2.695032072067261,3.4080746173858643,3.3244003295898437,2.6604126930236816,3.3574787616729735,3.0907937049865724,2.70910758972168,3.4386212825775146,3.339539813995361,2.905619764328003,3.339610195159912,3.8697691917419434,2.6832695960998536,3.363211965560913,3.286190938949585
059-4.mp3,Control,3.0941882133483887,3.86055588722229,3.2429320216178894,3.5400707721710205,3.844453990459442,4.140156269073486,3.552201569080353,3.858106255531311,4.2161142230033875,3.189346194267273,3.7589187622070312,3.538082480430603,3.3729344606399536,3.5974037051200867,4.215498208999634,3.2750762701034546,3.817765533924103,3.651461124420166
068-0.mp3,Control,1.4920868873596191,1.9787529706954956,1.6713095307350159,2.930910050868988,3.321728825569153,4.293297827243805,2.897082805633545,3.292757287621498,4.243086874485016,2.785408169031143,3.18660432100296,4.150789856910706,3.038007289171219,3.391971319913864,4.328008055686951,2.9134152829647064,3.2955484092235565,4.236492931842804
068-2.mp3,Control,2.03938627243042,2.710270365079244,2.9547564586003623,2.6436475118001304,3.105606993039449,4.007555206616719,2.083199997742971,2.6885626316070557,2.9891679286956787,2.7354615132013955,3.177465836207072,4.1554332574208575,2.8230501413345337,3.2089213927586875,4.245861291885376,2.446196715037028,2.922743002573649,3.8389243284861245
068-3.mp3,Control,3.0215041296822682,3.936330897467477,3.002953427178519,3.517483949661255,3.8290089879717146,4.055532421384539,3.510592358452933,3.899386133466448,3.988121952329363,3.4435702732631137,3.9265079498291016,3.9333645616258894,3.512597458703177,3.731203658240182,4.240523815155029,3.518687997545515,3.7601839133671353,4.244068622589111
071-0.mp3,Control,2.0587062438329062,2.491516967614492,3.660651961962382,2.2984354297320047,2.7382715940475464,3.8617424964904785,1.782940189043681,2.347836355368296,3.7382456064224243,2.2059794465700784,2.68539822101593,3.8341471354166665,2.0429554184277854,2.4152212142944336,3.9612756967544556,2.160687029361725,2.594693382581075,3.735844453175863
071-1.mp3,Control,1.8385202288627625,2.4912240505218506,2.2118216454982758,2.713432252407074,3.1707507967948914,4.0733227133750916,2.644638955593109,3.047100067138672,4.167386412620544,2.526678144931793,3.0365390181541443,3.7086665630340576,2.7586419582366943,3.0919286012649536,4.275399804115295,2.8048312664031982,3.1466336250305176,4.200726509094238
071-2.mp3,Control,2.907368461290995,3.5348302920659385,3.3658320903778076,3.6032930612564087,3.87370228767395,4.473908980687459,3.149071534474691,3.6337426900863647,3.808645248413086,3.4018123149871826,3.715123017628988,4.307040850321452,3.3979810078938804,3.640245199203491,4.373473167419434,3.4475035667419434,3.733731508255005,4.304355065027873
071-3.mp3,Control,3.1714844363076344,3.9487272330692837,3.1620539937700545,3.5914077077593123,3.960711887904576,4.084579229354858,3.2418435641697476,3.981304202760969,3.285923276628767,3.327103785106114,3.8996359961373463,3.5587075778416226,3.502979210444859,3.7129582336970737,4.266076564788818,3.303462062563215,3.8652894496917725,3.5591444287981306
071-4.mp3,Control,3.37656432390213,4.0642136335372925,3.4483055472373962,3.87229585647583,4.120404243469238,4.441538095474243,3.746570348739624,4.059548318386078,4.2661842703819275,3.5731685161590576,4.0522661209106445,3.914559245109558,3.7259515523910522,3.9528868198394775,4.414254903793335,3.6556462049484253,4.02696567773819,4.122436761856079
073-0.mp3,Control,2.2925751328468325,2.961238884925842,3.1653037071228027,2.65329532623291,3.086560106277466,4.110988306999206,2.594080078601837,3.093229627609253,4.08809130191803,2.660866582393646,3.15394903421402,3.98828330039978,2.5404636383056642,2.944283199310303,4.135699057579041,2.5247886180877686,3.0515933275222777,3.6845882177352904
